peak_id	pos_patterns.pattern_0	pos_patterns.pattern_3	pos_patterns.pattern_9	pos_patterns.pattern_2	pos_patterns.pattern_1	pos_patterns.pattern_4	pos_patterns.pattern_8	pos_patterns.pattern_11	pos_patterns.pattern_7	pos_patterns.pattern_10	pos_patterns.pattern_5	pos_patterns.pattern_6	total
24596	1	0	0	0	1	0	0	0	0	0	0	0	2
24597	0	0	1	0	0	0	0	0	0	0	0	0	1
24598	2	0	0	0	1	0	0	0	0	0	0	0	3
24599	0	0	0	0	2	0	0	0	0	0	0	0	2
24600	2	0	0	0	1	0	0	1	0	0	0	0	4
24601	2	0	0	0	0	0	0	0	0	0	0	0	2
24602	3	0	0	0	0	0	1	0	0	0	0	0	4
24603	4	0	0	0	0	0	0	0	0	0	0	0	4
24604	1	0	0	0	0	0	0	0	0	0	0	0	1
24605	1	0	1	0	1	0	0	0	0	0	0	0	3
24606	2	0	0	0	0	0	0	0	0	0	0	0	2
24607	1	0	0	0	1	0	0	0	1	0	0	0	3
24609	0	0	1	0	0	0	0	0	0	0	0	0	1
24610	3	0	0	1	0	0	0	0	0	0	0	0	4
24611	0	0	0	0	2	0	0	0	0	0	0	0	2
24612	1	0	0	0	2	0	0	0	0	0	0	0	3
24613	0	0	0	0	1	0	0	0	0	0	0	0	1
24614	0	0	1	0	1	0	0	0	0	0	0	0	2
24615	2	0	0	0	0	0	1	0	1	0	0	0	4
24616	0	0	2	0	0	0	0	0	0	0	0	0	2
24617	1	0	0	0	0	0	0	0	0	0	0	0	1
24618	1	0	0	0	0	0	0	0	0	0	0	0	1
24619	0	0	0	0	0	1	0	0	0	0	0	0	1
24620	1	0	0	0	0	0	0	0	0	0	0	0	1
24621	0	0	0	0	2	0	0	0	0	0	0	0	2
24622	0	0	0	0	1	0	0	0	0	0	0	0	1
24623	1	0	0	0	0	0	0	0	0	0	0	0	1
24624	1	0	0	0	1	0	1	1	0	0	0	0	4
24625	2	0	0	1	0	0	0	0	0	0	0	0	3
24627	1	0	0	0	1	1	0	0	0	0	0	0	3
24628	0	0	0	0	1	0	0	0	0	0	0	0	1
24629	2	0	0	0	4	0	0	1	0	0	0	0	7
24630	2	0	0	0	0	0	0	1	0	0	0	0	3
24631	3	0	0	0	0	0	0	0	0	0	0	0	3
24632	2	0	0	0	0	0	0	1	0	0	0	0	3
24633	3	0	0	0	0	0	0	0	0	0	0	0	3
24634	2	0	0	0	0	0	0	1	0	0	0	0	3
24635	1	0	0	0	0	0	0	0	0	0	0	0	1
24636	0	0	0	0	0	0	1	1	0	0	0	0	2
24637	2	0	0	0	0	0	0	0	0	0	0	0	2
24638	2	0	0	0	1	0	0	1	0	0	0	0	4
24639	1	0	0	0	1	0	0	0	0	0	0	0	2
24640	2	0	0	0	0	0	0	0	0	0	0	0	2
24641	0	2	0	0	2	0	0	0	0	0	0	0	4
24642	0	0	0	0	1	0	1	0	0	0	0	0	2
24643	2	0	1	0	0	0	1	0	0	0	0	0	4
24644	1	0	1	0	0	0	0	0	0	0	0	0	2
24645	1	0	0	0	0	0	0	0	0	0	0	0	1
24646	1	0	0	0	0	0	0	0	0	0	0	0	1
24647	2	0	0	0	0	0	0	0	0	0	0	0	2
24648	1	0	0	1	0	0	0	0	0	0	0	0	2
24649	2	0	0	0	1	0	1	0	0	0	0	0	4
24650	1	0	0	0	4	0	0	0	0	0	0	0	5
24651	2	0	0	0	0	0	0	0	0	0	0	0	2
24653	2	0	0	0	0	0	0	0	0	0	0	0	2
24654	0	0	1	1	0	0	0	1	0	0	0	0	3
24655	4	0	0	0	0	0	0	1	0	0	0	0	5
24657	2	0	0	0	0	0	0	0	0	0	0	0	2
24658	0	0	1	0	0	0	0	0	0	0	0	0	1
24659	2	0	0	0	0	0	0	0	0	0	0	0	2
24660	1	0	0	0	1	0	0	0	0	0	0	0	2
24661	2	0	0	0	0	0	0	0	0	0	0	0	2
24662	1	0	0	0	1	0	0	0	0	0	0	0	2
24663	3	0	0	0	0	0	0	0	0	0	0	0	3
24664	1	0	0	0	1	0	0	0	0	0	0	0	2
24665	1	0	0	1	0	0	0	0	0	0	0	0	2
24666	4	0	0	0	0	0	0	0	0	0	0	0	4
24667	2	0	0	0	0	0	0	0	0	0	0	0	2
24668	1	0	0	0	1	0	0	0	0	0	0	0	2
24669	1	0	0	0	1	0	0	0	0	0	0	0	2
24670	2	0	0	0	0	0	0	1	0	0	0	0	3
24672	1	0	0	0	1	0	1	0	0	0	0	0	3
24673	3	0	0	1	0	0	0	0	0	0	0	0	4
24674	1	0	0	0	0	0	0	1	0	0	0	0	2
24676	1	0	0	0	1	2	0	0	0	0	0	0	4
24677	2	0	0	0	1	0	1	1	0	0	0	0	5
24678	2	0	0	0	2	0	0	0	1	0	0	0	5
24679	2	0	0	0	0	0	0	0	0	0	0	0	2
24680	2	1	0	1	2	0	0	0	0	0	0	0	6
24681	0	0	0	0	1	0	0	0	0	0	0	0	1
24682	1	0	0	0	1	0	0	0	0	0	0	0	2
24684	1	0	0	0	1	0	0	0	0	0	0	0	2
24685	1	0	0	0	0	0	0	0	0	0	0	0	1
24687	1	0	0	0	0	0	0	0	0	0	0	0	1
24688	1	0	0	0	0	0	0	0	0	0	0	0	1
24689	0	0	0	0	0	0	1	0	0	1	0	0	2
24690	0	0	0	1	1	0	0	0	0	0	0	0	2
24691	2	0	0	0	1	0	0	0	0	0	0	0	3
24692	0	0	0	0	2	0	0	0	0	0	0	0	2
24693	1	0	0	1	0	0	0	0	0	0	0	0	2
24694	1	0	0	0	1	0	0	0	0	0	0	0	2
24695	1	0	0	0	1	0	0	1	0	0	0	0	3
24696	3	0	0	0	0	0	1	0	0	0	0	0	4
24697	0	0	0	0	2	1	0	0	0	0	0	0	3
24698	1	0	0	0	1	0	0	0	0	0	0	0	2
24699	1	0	0	0	0	0	0	0	0	0	0	0	1
24700	1	0	0	1	0	0	0	1	0	0	0	0	3
24701	1	0	0	1	1	0	0	0	0	0	0	0	3
24702	3	0	0	0	0	0	0	0	0	0	0	0	3
24703	1	0	0	0	1	0	0	0	0	0	0	0	2
24704	1	0	0	0	0	0	0	0	0	1	0	0	2
24705	2	0	0	0	0	0	0	0	0	0	0	0	2
24706	2	0	0	0	0	0	0	0	0	0	0	0	2
24707	1	0	0	0	0	0	0	0	0	0	0	0	1
24710	0	0	0	0	1	0	0	0	0	0	0	0	1
24711	3	0	0	0	0	0	2	0	0	0	0	0	5
24712	2	0	0	0	0	1	0	0	0	0	0	0	3
24713	1	0	0	0	0	0	0	0	0	0	0	0	1
24714	1	0	1	0	0	0	0	0	0	0	0	0	2
24715	3	0	1	0	0	0	0	0	0	0	0	0	4
24717	3	0	0	0	0	0	0	0	0	0	0	0	3
24718	1	0	0	2	0	0	0	0	0	0	0	0	3
24719	0	0	1	0	0	0	0	0	0	0	0	0	1
24720	1	0	0	0	0	0	0	1	0	0	0	0	2
24721	3	0	0	0	0	0	0	1	0	0	0	0	4
24722	1	0	0	0	0	0	0	0	0	0	0	0	1
24723	2	0	0	0	0	0	0	0	0	0	0	0	2
24725	1	0	0	0	0	0	0	0	0	0	0	0	1
24726	0	0	0	1	1	0	0	0	0	0	0	0	2
24728	2	0	0	0	0	0	0	0	0	0	0	0	2
24729	1	0	1	1	1	0	0	0	1	0	0	0	5
24730	0	0	1	0	0	0	0	0	0	0	0	0	1
24731	0	1	0	0	0	0	0	0	0	0	0	0	1
24732	2	0	0	0	1	0	0	1	0	0	0	0	4
24733	2	0	0	0	0	0	0	1	0	0	0	0	3
24734	0	0	1	1	0	0	0	0	0	0	0	0	2
24735	1	0	0	0	1	0	0	0	0	0	0	0	2
24737	2	0	0	0	0	0	0	0	0	0	0	0	2
24738	1	0	0	0	0	0	1	0	0	0	0	0	2
24739	1	0	0	0	1	0	0	0	0	0	0	0	2
24740	4	0	0	0	0	0	0	0	0	0	0	0	4
24741	1	0	0	0	0	0	0	2	0	0	0	0	3
24742	1	0	0	0	1	0	0	0	0	0	0	0	2
24743	2	0	0	0	0	0	1	0	0	0	0	0	3
24744	2	0	0	0	0	0	0	0	1	0	0	0	3
24745	2	0	0	1	0	0	0	0	0	0	0	0	3
24746	1	0	0	0	0	1	0	0	0	0	0	0	2
24747	1	0	0	0	0	0	0	0	0	0	0	0	1
24749	1	0	0	0	0	0	0	0	0	0	0	0	1
24750	2	0	0	0	1	0	0	0	0	0	0	0	3
24751	1	1	0	0	0	0	0	1	0	0	0	0	3
24752	0	0	1	0	0	0	0	0	0	0	0	0	1
24753	4	0	0	0	0	0	0	0	0	0	0	0	4
24754	2	0	0	0	2	1	0	0	0	0	0	0	5
24755	3	0	0	0	0	0	0	0	0	0	0	0	3
24756	0	0	0	1	0	0	0	0	0	0	0	0	1
24757	1	0	0	0	0	0	0	0	0	0	0	0	1
24758	3	0	0	0	0	0	0	0	0	0	0	0	3
24759	2	0	0	0	1	0	0	0	0	0	0	0	3
24760	1	0	0	0	0	0	0	0	0	0	0	0	1
24761	3	0	1	1	0	0	0	0	0	0	0	0	5
24762	0	0	2	0	0	0	0	0	0	0	0	0	2
24764	3	0	0	0	0	0	0	0	0	0	0	0	3
24765	1	0	0	0	2	0	0	0	0	0	0	0	3
24766	1	0	0	0	2	0	0	0	0	0	0	0	3
24767	2	0	0	0	2	0	0	0	0	0	0	0	4
24769	1	0	0	0	1	0	0	0	0	0	0	0	2
24770	2	0	0	0	0	0	0	0	0	0	0	0	2
24771	2	0	0	0	0	0	0	0	0	0	0	0	2
24772	2	0	0	1	1	0	1	0	0	0	0	0	5
24773	0	0	0	0	1	1	0	0	0	0	0	0	2
24774	0	0	0	0	0	0	0	1	0	0	0	0	1
24775	2	0	0	0	1	0	0	0	0	0	0	0	3
24776	3	1	0	1	0	0	0	0	2	1	0	0	8
24777	2	0	0	0	0	0	0	0	0	0	0	0	2
24778	2	0	0	0	0	0	0	0	0	0	0	0	2
24779	0	0	0	0	1	0	0	0	0	0	0	0	1
24780	1	0	0	0	0	0	0	0	0	0	0	0	1
24781	1	0	0	0	0	0	0	0	0	0	0	0	1
24782	3	0	0	0	2	0	0	0	0	0	0	0	5
24783	0	0	0	0	0	1	0	0	0	0	0	0	1
24784	2	0	0	1	0	0	0	0	0	0	0	0	3
24785	1	0	0	0	2	0	0	0	0	0	0	0	3
24786	2	0	0	0	0	0	0	0	0	0	0	0	2
24787	3	0	0	0	0	1	0	0	0	0	0	0	4
24788	1	0	0	0	0	0	0	0	0	0	0	0	1
24789	1	0	0	0	0	0	0	0	0	0	0	0	1
24790	0	0	0	0	1	0	0	0	0	0	0	0	1
24791	3	1	0	0	0	0	0	0	0	0	0	0	4
24793	2	0	0	1	1	0	0	0	0	0	0	0	4
24794	2	0	0	0	1	0	0	0	0	0	0	0	3
24795	1	0	0	0	1	1	0	0	0	0	0	0	3
24796	0	0	0	0	0	0	0	1	0	0	0	0	1
24797	1	0	0	1	0	0	0	0	0	0	0	0	2
24798	2	0	0	0	1	0	1	0	0	0	0	0	4
24799	2	0	0	0	0	0	0	1	0	0	0	0	3
24800	2	0	0	0	1	0	1	0	0	0	0	0	4
24801	1	0	0	1	1	0	0	0	0	0	0	0	3
24802	0	0	0	0	2	0	0	0	0	0	0	0	2
24803	1	0	0	0	0	0	0	1	0	0	0	0	2
24804	0	0	0	1	0	0	0	0	0	0	0	0	1
24805	1	0	0	1	0	0	0	0	0	0	0	0	2
24806	1	0	0	0	0	0	0	0	0	0	0	0	1
24807	2	0	0	0	0	0	0	0	0	0	0	0	2
24808	0	1	0	1	0	0	0	0	0	0	0	0	2
24809	1	0	0	1	0	0	0	0	0	0	0	0	2
24810	3	0	0	0	0	0	0	1	0	0	0	0	4
24811	2	0	0	0	0	0	0	0	0	0	0	0	2
24812	3	0	0	2	1	0	0	0	0	0	0	0	6
24815	1	0	0	1	1	0	0	0	0	0	0	0	3
24816	3	0	0	0	0	0	0	0	0	0	0	0	3
24817	2	0	0	0	3	0	0	0	0	0	0	0	5
24818	0	0	0	0	2	0	0	0	0	0	0	0	2
24820	3	0	0	2	0	0	0	0	0	0	0	0	5
24821	1	0	0	0	0	0	0	0	0	0	0	0	1
24822	1	0	0	0	1	0	0	0	0	0	0	0	2
24823	0	0	0	0	1	0	0	0	0	0	0	0	1
24824	2	0	0	0	0	0	0	0	0	0	0	0	2
24825	1	0	0	1	0	0	0	0	0	0	0	0	2
24826	3	0	0	0	0	0	0	0	0	0	0	0	3
24829	2	0	0	1	0	0	0	0	0	0	0	0	3
24830	1	0	0	0	1	0	0	0	0	0	0	0	2
24831	1	0	0	0	0	0	0	0	0	0	0	0	1
24832	2	0	0	0	0	0	0	0	0	0	0	0	2
24833	1	0	1	0	0	0	1	0	0	0	0	0	3
24834	0	0	1	0	0	0	0	0	0	0	0	0	1
24835	2	0	0	0	0	0	0	1	0	0	0	0	3
24836	1	0	1	0	1	0	0	0	0	0	0	0	3
24837	2	0	0	0	0	0	0	0	0	0	0	0	2
24838	2	0	0	0	0	0	0	0	0	0	0	0	2
24839	1	0	0	0	0	0	0	0	0	0	0	0	1
24840	1	0	0	0	0	0	1	2	0	0	0	0	4
24841	2	0	0	0	1	0	0	0	0	0	0	0	3
24842	0	0	0	1	0	0	1	0	0	1	0	0	3
24843	1	0	0	0	0	0	0	0	0	0	0	0	1
24844	0	0	1	0	1	0	0	0	0	0	0	0	2
24845	0	1	0	1	0	0	0	1	0	0	0	0	3
24846	0	0	0	1	0	0	0	0	0	0	0	0	1
24847	3	0	0	0	2	0	0	0	0	0	0	0	5
24848	1	0	0	0	0	0	0	0	0	0	0	0	1
24849	1	0	0	0	0	0	0	0	0	0	0	0	1
24850	0	0	0	0	2	0	0	0	1	0	0	0	3
24851	2	0	0	0	1	0	0	0	0	0	0	0	3
24852	2	0	0	0	0	0	0	1	0	0	0	0	3
24853	1	0	0	0	0	0	0	0	0	0	0	0	1
24854	0	1	0	1	0	0	0	1	0	0	0	0	3
24855	0	0	0	0	1	0	0	0	0	0	0	0	1
24856	2	0	0	0	0	0	0	0	0	0	0	0	2
24857	3	0	0	1	0	0	0	0	0	0	0	0	4
24858	1	0	0	0	0	0	0	0	0	0	0	0	1
24859	0	0	0	1	0	0	0	0	0	0	0	0	1
24860	3	0	0	0	0	0	0	0	0	0	0	0	3
24861	1	0	0	0	0	0	1	0	0	0	0	0	2
24862	2	0	0	0	1	0	0	0	0	0	0	0	3
24863	1	1	0	0	1	0	0	0	0	0	0	0	3
24864	4	0	1	0	2	0	0	0	0	0	0	0	7
24865	1	0	0	0	3	0	0	0	0	0	0	0	4
24866	0	1	0	0	0	0	0	0	0	0	0	0	1
24867	2	1	0	0	1	0	0	1	0	0	0	0	5
24868	0	0	0	1	0	0	0	0	0	0	0	0	1
24870	1	0	0	0	0	0	0	0	0	0	0	0	1
24871	1	0	0	0	0	0	0	0	0	0	0	0	1
24872	2	0	0	0	1	0	0	1	0	0	0	0	4
24873	1	0	0	0	1	0	0	0	0	0	0	0	2
24874	1	0	0	0	0	0	0	1	0	0	0	0	2
24875	1	0	0	0	0	0	0	1	0	0	0	0	2
24876	2	0	0	0	1	0	1	0	0	0	0	0	4
24877	0	0	0	0	1	0	0	0	0	0	0	0	1
24878	2	0	0	0	2	0	1	0	0	0	0	0	5
24879	2	0	0	0	1	0	0	0	0	0	0	0	3
24880	0	1	0	0	1	0	0	0	0	0	0	0	2
24881	1	0	0	0	0	0	0	1	0	0	0	0	2
24882	1	0	0	0	0	0	0	0	0	0	0	0	1
24884	1	0	0	0	1	0	0	0	0	0	0	0	2
24885	2	0	0	0	0	0	0	0	0	0	0	0	2
24886	0	0	0	0	3	1	0	0	0	0	0	0	4
24887	1	0	0	0	1	0	0	0	0	0	0	0	2
24888	2	0	0	0	0	0	0	0	0	0	0	0	2
24889	0	1	0	0	0	0	0	0	0	0	0	0	1
24890	0	0	0	1	0	0	0	0	0	0	0	0	1
24891	2	0	0	2	2	0	0	0	0	0	0	0	6
24892	3	0	0	0	0	0	0	0	0	0	0	0	3
24893	1	1	0	1	0	0	0	0	0	0	0	0	3
24894	0	0	2	0	0	0	0	0	0	0	0	0	2
24895	1	0	0	0	1	0	0	0	0	0	0	0	2
24896	1	0	0	0	0	0	0	0	0	0	0	0	1
24897	2	0	1	0	0	0	0	0	0	0	0	0	3
24898	1	0	0	0	0	0	0	0	0	0	0	0	1
24899	1	0	0	0	0	0	0	0	0	0	0	0	1
24900	3	0	0	1	2	0	0	1	0	0	0	0	7
24901	2	0	1	0	0	0	0	0	0	0	0	0	3
24902	1	0	0	0	0	0	0	0	0	0	0	0	1
24903	2	0	0	0	2	0	0	0	0	0	0	0	4
24904	1	0	0	0	0	0	0	0	1	0	0	0	2
24905	2	0	0	0	0	0	0	0	0	0	0	0	2
24906	2	0	0	0	0	0	0	2	0	0	0	0	4
24907	1	0	0	1	1	0	0	0	0	0	0	0	3
24908	0	0	2	0	0	0	0	0	0	0	0	0	2
24909	2	0	0	0	0	0	1	0	0	0	0	0	3
24910	1	0	0	0	0	0	0	0	0	0	0	0	1
24911	3	0	0	0	0	0	0	0	0	0	0	0	3
24912	1	0	0	0	0	0	0	0	0	0	0	0	1
24913	1	0	0	0	0	0	0	0	0	0	0	0	1
24914	1	0	0	0	2	0	0	1	0	0	0	0	4
24915	1	0	0	0	0	0	0	0	0	0	0	0	1
24916	3	0	0	1	0	0	0	0	0	0	0	0	4
24918	2	0	0	0	0	0	0	0	0	0	0	0	2
24919	2	0	0	0	0	0	0	0	0	0	0	0	2
24920	1	0	0	0	0	0	0	1	0	0	0	0	2
24921	1	1	0	0	0	0	0	0	0	0	0	0	2
24922	3	0	0	0	0	0	0	0	0	0	0	0	3
24923	1	0	0	0	0	0	0	0	0	0	0	0	1
24925	3	0	0	0	1	0	0	0	0	0	0	0	4
24926	0	0	0	1	1	1	0	0	0	0	0	0	3
24927	2	0	0	0	2	0	0	0	0	0	0	0	4
24928	1	0	0	0	1	0	0	0	0	0	0	0	2
24929	3	0	0	0	0	0	0	0	0	0	0	0	3
24930	2	0	0	0	1	1	0	0	0	0	0	0	4
24931	1	0	0	1	1	0	0	0	0	0	0	0	3
24932	2	1	0	0	2	0	0	0	0	0	0	0	5
24934	2	0	0	0	2	0	0	0	1	0	0	0	5
24935	3	0	0	0	0	0	0	0	0	0	0	0	3
24936	2	0	0	0	1	0	0	1	0	0	0	0	4
24937	0	0	0	1	0	0	0	0	0	0	0	0	1
24938	1	0	0	0	0	0	0	0	0	0	0	0	1
24939	1	0	0	0	0	0	0	1	0	0	0	0	2
24940	2	0	0	0	0	0	1	0	0	0	0	0	3
24942	0	0	0	0	2	0	0	0	0	0	0	0	2
24943	2	0	0	0	0	0	0	0	0	0	0	0	2
24944	1	0	0	0	0	0	0	1	0	0	0	0	2
24945	1	0	0	0	0	0	0	1	0	0	0	0	2
24946	4	0	0	0	1	0	0	0	0	0	0	0	5
24947	0	0	1	0	0	0	0	0	0	0	0	0	1
24948	1	0	0	0	0	0	0	0	0	0	0	0	1
24949	1	0	0	0	0	0	0	0	0	0	0	0	1
24951	1	0	0	0	0	0	0	0	0	0	0	0	1
24952	2	0	0	0	1	0	0	0	0	0	0	0	3
24953	2	0	0	0	0	0	0	0	0	0	0	0	2
24955	3	0	0	0	0	0	0	0	0	0	0	0	3
24957	1	0	0	1	0	0	0	1	0	0	0	0	3
24958	2	0	0	0	0	0	0	0	1	0	0	0	3
24959	0	0	0	0	1	0	0	0	0	0	0	0	1
24961	2	0	0	0	0	0	0	0	0	0	0	0	2
24962	3	0	0	0	0	0	0	0	1	0	0	0	4
24963	1	0	0	0	1	0	0	0	0	0	0	0	2
24966	2	0	0	0	0	0	0	0	0	0	0	0	2
24967	2	0	0	0	0	0	0	0	0	0	0	0	2
24968	1	0	0	0	0	0	0	0	0	0	0	0	1
24969	1	0	0	0	0	0	0	0	0	0	0	0	1
24970	3	0	0	0	1	0	1	0	0	0	0	0	5
24971	3	0	0	0	0	0	0	1	0	0	0	0	4
24972	1	0	0	0	1	0	0	0	0	0	0	0	2
24973	1	0	0	0	0	0	0	0	0	0	0	0	1
24974	1	0	0	0	0	0	0	0	0	0	0	0	1
24975	3	0	0	0	2	0	0	0	0	0	0	0	5
24976	0	0	0	0	2	0	0	1	0	0	0	0	3
24977	2	0	0	0	0	0	0	0	0	0	0	0	2
24978	1	0	0	0	0	0	0	0	0	0	0	0	1
24979	2	0	0	0	0	0	0	0	0	0	0	0	2
24980	2	0	0	0	2	0	0	0	0	0	0	0	4
24981	1	0	0	1	0	0	0	0	0	0	0	0	2
24982	1	0	0	1	0	0	0	0	0	0	0	0	2
24983	1	0	0	0	0	0	0	0	0	0	0	0	1
24985	0	0	1	0	0	0	0	0	0	0	0	0	1
24986	0	0	0	0	0	0	0	1	0	0	0	0	1
24987	2	0	0	0	0	0	0	0	0	0	0	0	2
24988	1	0	0	0	0	0	0	0	0	0	0	0	1
24989	2	0	0	0	0	0	0	0	0	0	0	0	2
24990	1	0	0	1	0	0	0	0	0	0	0	0	2
24991	3	0	0	0	0	0	0	0	0	0	0	0	3
24993	1	0	0	0	0	0	1	0	0	0	0	0	2
24994	1	0	0	0	0	0	0	1	0	0	0	0	2
24995	1	0	0	0	0	0	0	0	0	0	0	0	1
24996	2	0	0	0	0	0	0	0	0	0	0	0	2
24997	1	0	0	0	1	0	0	0	0	0	0	0	2
24998	1	0	0	0	0	0	1	0	0	0	0	0	2
24999	1	0	0	0	1	0	0	0	0	0	0	0	2
25000	1	0	0	0	0	0	0	0	0	0	0	0	1
25001	3	0	0	0	0	0	0	0	0	0	0	0	3
25002	2	0	0	0	1	0	0	1	0	0	0	0	4
25003	2	0	0	0	1	0	0	0	0	0	0	0	3
25005	2	0	0	0	0	0	0	0	0	0	0	0	2
25006	2	0	0	0	0	0	0	0	0	0	0	0	2
25007	2	0	0	0	1	0	0	0	0	0	0	0	3
25008	2	0	0	0	1	0	0	0	0	0	0	0	3
25009	3	0	0	0	0	0	1	1	0	0	0	0	5
25011	2	0	0	0	0	0	0	1	0	0	0	0	3
25012	2	1	0	0	0	0	0	0	0	0	0	0	3
25013	0	0	0	1	2	0	0	1	1	0	0	0	5
25014	2	0	0	0	0	0	0	0	0	0	0	0	2
25015	0	1	0	1	0	0	0	0	0	0	0	0	2
25016	1	0	0	0	1	0	0	0	0	0	0	0	2
25018	0	0	0	0	1	2	0	0	0	0	0	0	3
25019	0	0	1	0	0	0	0	0	0	0	0	0	1
25020	2	0	0	0	0	0	0	0	0	0	0	0	2
25021	2	0	0	0	0	0	0	0	0	0	0	0	2
25022	2	0	0	0	1	0	0	0	0	0	0	0	3
25024	1	0	0	0	0	0	0	0	0	0	0	0	1
25025	3	0	0	0	0	0	0	1	0	0	0	0	4
25027	3	0	0	0	0	0	0	0	0	0	0	0	3
25028	1	0	0	0	0	0	0	0	0	0	0	0	1
25029	2	0	0	0	0	0	0	0	0	0	0	0	2
25030	1	0	0	0	1	1	0	1	0	0	0	0	4
25032	1	1	0	0	1	0	0	0	0	0	0	0	3
25034	2	0	0	0	1	0	0	0	0	0	0	0	3
25035	3	0	0	0	0	0	0	1	0	0	0	0	4
25037	1	0	0	0	0	1	0	0	0	0	0	0	2
25038	1	0	0	0	0	1	0	0	0	0	0	0	2
25039	1	0	0	0	0	0	0	0	0	0	0	0	1
25040	1	0	0	0	2	0	0	0	0	0	0	0	3
25042	2	0	0	0	0	0	0	2	0	0	0	0	4
25043	0	0	0	0	2	0	0	0	0	0	0	0	2
25044	1	0	1	0	0	0	0	0	0	0	0	0	2
25045	2	0	0	0	1	0	0	2	0	0	0	0	5
25046	0	0	1	0	0	0	0	0	0	0	0	0	1
25048	1	0	0	0	3	0	0	0	0	0	0	0	4
25049	1	0	0	0	0	0	0	0	0	0	0	0	1
25050	2	0	0	0	0	0	0	0	0	0	0	0	2
25051	0	0	1	0	0	0	0	0	0	0	0	0	1
25053	2	0	0	0	0	0	0	0	0	0	0	0	2
25054	5	0	0	0	0	0	0	0	0	0	0	0	5
25055	2	1	0	0	0	0	1	0	0	0	0	0	4
25056	0	0	0	1	1	0	0	0	0	0	0	0	2
25057	1	0	0	0	1	0	0	1	0	0	0	0	3
25058	1	0	1	0	0	0	0	1	0	0	0	0	3
25059	1	0	0	0	0	0	0	1	0	0	0	0	2
25060	3	0	0	0	0	0	0	0	0	0	0	0	3
25061	1	1	0	0	0	0	0	0	0	0	0	0	2
25063	1	1	0	0	2	0	0	1	0	0	0	0	5
25064	1	0	1	0	2	0	0	0	0	0	0	0	4
25065	2	0	0	0	0	0	0	0	0	0	0	0	2
25066	0	0	0	0	2	0	0	0	0	0	0	0	2
25067	0	0	0	0	1	0	0	0	0	0	0	0	1
25068	2	0	0	0	0	0	0	0	0	0	0	0	2
25069	2	0	0	1	0	0	1	0	0	0	0	0	4
25070	2	0	0	0	0	0	0	1	0	0	0	0	3
25071	1	0	0	0	0	0	0	1	0	0	0	0	2
25072	2	0	0	0	0	0	0	0	0	0	0	0	2
25073	2	0	0	0	1	0	0	0	0	0	0	0	3
25074	1	0	0	0	3	0	0	0	0	0	0	0	4
25075	2	0	0	0	2	0	0	0	0	0	0	0	4
25077	3	0	0	0	0	0	0	0	0	0	0	0	3
25078	1	0	0	0	0	0	0	0	0	0	0	0	1
25079	2	0	0	0	0	0	0	1	0	0	0	0	3
25080	0	0	0	0	0	0	1	0	0	0	0	0	1
25081	2	0	0	0	1	0	0	0	0	0	0	0	3
25082	0	0	0	1	1	0	0	0	0	0	0	0	2
25083	1	0	0	1	0	0	0	0	0	0	0	0	2
25084	3	0	0	1	0	0	0	0	0	0	0	0	4
25085	0	0	1	0	0	0	0	0	0	0	0	0	1
25086	0	0	1	0	0	0	0	0	0	0	0	0	1
25087	1	0	0	0	0	0	0	0	0	0	0	0	1
25088	3	0	0	0	1	0	0	1	0	0	0	0	5
25089	3	0	0	0	0	0	0	1	0	0	0	0	4
25091	0	0	0	0	1	0	0	1	0	0	0	0	2
25092	1	0	0	0	2	1	1	0	1	0	0	0	6
25093	0	0	0	0	4	0	0	0	0	0	0	0	4
25094	2	0	0	0	0	0	0	0	0	0	0	0	2
25095	1	0	0	0	1	0	0	0	0	0	0	0	2
25096	2	0	0	0	0	0	0	0	0	0	0	0	2
25097	0	0	0	0	0	0	0	1	0	0	0	0	1
25098	1	0	0	0	2	1	0	0	0	0	0	0	4
25100	2	0	0	1	0	0	0	0	0	0	0	0	3
25101	0	1	0	0	1	0	0	0	0	0	0	0	2
25103	1	0	0	0	0	0	0	0	0	0	0	0	1
25104	2	0	0	0	0	0	0	0	0	0	0	0	2
25105	2	0	0	0	0	0	0	0	0	0	0	0	2
25106	1	0	1	0	0	0	0	0	0	0	0	0	2
25108	1	0	0	0	1	0	0	0	0	0	0	0	2
25109	3	0	0	0	1	0	0	0	0	0	0	0	4
25110	0	0	0	0	3	0	0	0	1	0	0	0	4
25111	2	0	0	1	1	0	0	1	0	0	0	0	5
25112	0	0	1	0	0	0	0	0	0	0	0	0	1
25113	3	0	0	0	0	0	0	1	0	0	0	0	4
25114	2	0	0	0	0	0	0	0	0	0	0	0	2
25115	0	0	0	1	1	0	0	0	0	0	0	0	2
25116	1	0	0	0	2	0	0	0	0	0	0	0	3
25117	1	0	0	0	0	0	0	0	0	0	0	0	1
25118	0	1	3	0	0	0	0	0	0	0	0	0	4
25119	2	0	0	0	0	0	0	0	0	0	0	0	2
25120	3	0	0	0	0	0	0	0	0	0	0	0	3
25121	2	0	0	0	1	0	0	0	0	0	0	0	3
25122	1	0	0	0	1	0	1	0	0	0	0	0	3
25123	1	0	0	0	1	0	0	0	0	0	0	0	2
25124	2	0	0	0	1	0	0	0	0	0	0	0	3
25125	0	1	0	0	0	0	0	0	0	0	0	0	1
25126	0	0	0	0	1	0	0	0	0	0	0	0	1
